Date,Open,Close,Volume,Dividends,Stock Splits,Datetime
2023-01-31 00:00:00-05:00,72.26000213623047,75.1500015258789,71669100,0.0,0.0,2023-01-31 00:00:00-05:00
2023-02-01 00:00:00-05:00,78.47000122070312,84.63999938964844,152548200,0.0,0.0,2023-02-01 00:00:00-05:00
2023-02-02 00:00:00-05:00,84.29000091552734,88.30999755859375,97762100,0.0,0.0,2023-02-02 00:00:00-05:00
2023-02-03 00:00:00-05:00,86.66000366210938,86.08999633789062,66557800,0.0,0.0,2023-02-03 00:00:00-05:00
2023-02-06 00:00:00-05:00,84.62999725341797,83.68000030517578,53008900,0.0,0.0,2023-02-06 00:00:00-05:00
2023-02-07 00:00:00-05:00,84.31999969482422,85.91000366210938,65291900,0.0,0.0,2023-02-07 00:00:00-05:00
2023-02-08 00:00:00-05:00,85.87999725341797,84.69000244140625,54140400,0.0,0.0,2023-02-08 00:00:00-05:00
2023-02-09 00:00:00-05:00,85.87999725341797,83.20999908447266,46525400,0.0,0.0,2023-02-09 00:00:00-05:00
2023-02-10 00:00:00-05:00,82.29000091552734,81.4800033569336,49332600,0.0,0.0,2023-02-10 00:00:00-05:00
2023-02-13 00:00:00-05:00,81.56999969482422,83.12999725341797,45400000,0.0,0.0,2023-02-13 00:00:00-05:00
2023-02-14 00:00:00-05:00,82.69999694824219,85.94999694824219,55979700,0.0,0.0,2023-02-14 00:00:00-05:00
2023-02-15 00:00:00-05:00,85.0999984741211,85.18000030517578,46430200,0.0,0.0,2023-02-15 00:00:00-05:00
2023-02-16 00:00:00-05:00,82.9800033569336,80.08000183105469,57755200,0.0,0.0,2023-02-16 00:00:00-05:00
2023-02-17 00:00:00-05:00,79.5999984741211,78.5,47826600,0.0,0.0,2023-02-17 00:00:00-05:00
2023-02-21 00:00:00-05:00,77.1500015258789,76.7699966430664,44045600,0.0,0.0,2023-02-21 00:00:00-05:00
2023-02-22 00:00:00-05:00,76.93000030517578,76.61000061035156,50286800,0.0,0.0,2023-02-22 00:00:00-05:00
2023-02-23 00:00:00-05:00,80.62999725341797,79.75,76391300,0.0,0.0,2023-02-23 00:00:00-05:00
2023-02-24 00:00:00-05:00,77.75,78.08999633789062,46700000,0.0,0.0,2023-02-24 00:00:00-05:00
2023-02-27 00:00:00-05:00,79.63999938964844,78.7699966430664,45617300,0.0,0.0,2023-02-27 00:00:00-05:00
2023-02-28 00:00:00-05:00,77.87000274658203,78.58000183105469,44220100,0.0,0.0,2023-02-28 00:00:00-05:00
2023-03-01 00:00:00-05:00,78.55000305175781,78.29000091552734,44266000,0.0,0.0,2023-03-01 00:00:00-05:00
2023-03-02 00:00:00-05:00,77.56999969482422,80.44000244140625,60108600,0.0,0.0,2023-03-02 00:00:00-05:00
2023-03-03 00:00:00-05:00,80.4000015258789,81.5199966430664,54536200,0.0,0.0,2023-03-03 00:00:00-05:00
2023-03-06 00:00:00-05:00,82.02999877929688,81.16000366210938,54541300,0.0,0.0,2023-03-06 00:00:00-05:00
2023-03-07 00:00:00-05:00,81.06999969482422,82.11000061035156,70959000,0.0,0.0,2023-03-07 00:00:00-05:00
2023-03-08 00:00:00-05:00,82.79000091552734,85.37000274658203,69529800,0.0,0.0,2023-03-08 00:00:00-05:00
2023-03-09 00:00:00-05:00,85.29000091552734,84.02999877929688,79496700,0.0,0.0,2023-03-09 00:00:00-05:00
2023-03-10 00:00:00-05:00,84.47000122070312,82.66999816894531,70273600,0.0,0.0,2023-03-10 00:00:00-05:00
2023-03-13 00:00:00-04:00,81.38999938964844,82.01000213623047,65269100,0.0,0.0,2023-03-13 00:00:00-04:00
2023-03-14 00:00:00-04:00,83.66999816894531,87.44999694824219,66616300,0.0,0.0,2023-03-14 00:00:00-04:00
2023-03-15 00:00:00-04:00,86.7699966430664,89.68000030517578,86177400,0.0,0.0,2023-03-15 00:00:00-04:00
2023-03-16 00:00:00-04:00,89.72000122070312,96.5999984741211,115839200,0.0,0.0,2023-03-16 00:00:00-04:00
2023-03-17 00:00:00-04:00,96.66000366210938,97.83999633789062,94080800,0.0,0.0,2023-03-17 00:00:00-04:00
2023-03-20 00:00:00-04:00,96.3000030517578,96.80999755859376,92008900,0.0,0.0,2023-03-20 00:00:00-04:00
2023-03-21 00:00:00-04:00,97.0,95.93000030517578,85285300,0.0,0.0,2023-03-21 00:00:00-04:00
2023-03-22 00:00:00-04:00,95.6500015258789,97.58000183105467,110816300,0.0,0.0,2023-03-22 00:00:00-04:00
2023-03-23 00:00:00-04:00,100.0500030517578,100.27999877929688,84088900,0.0,0.0,2023-03-23 00:00:00-04:00
2023-03-24 00:00:00-04:00,99.18000030517578,97.9499969482422,64712400,0.0,0.0,2023-03-24 00:00:00-04:00
2023-03-27 00:00:00-04:00,98.0199966430664,96.61000061035156,57461400,0.0,0.0,2023-03-27 00:00:00-04:00
2023-03-28 00:00:00-04:00,96.7699966430664,94.55999755859376,59150100,0.0,0.0,2023-03-28 00:00:00-04:00
2023-03-29 00:00:00-04:00,96.06999969482422,96.08999633789062,55326000,0.0,0.0,2023-03-29 00:00:00-04:00
2023-03-30 00:00:00-04:00,98.0,97.87999725341795,59678500,0.0,0.0,2023-03-30 00:00:00-04:00
2023-03-31 00:00:00-04:00,96.33999633789062,98.01000213623048,55861100,0.0,0.0,2023-03-31 00:00:00-04:00
2023-04-03 00:00:00-04:00,96.6999969482422,96.55999755859376,50655300,0.0,0.0,2023-04-03 00:00:00-04:00
2023-04-04 00:00:00-04:00,97.04000091552734,95.87000274658205,43195900,0.0,0.0,2023-04-04 00:00:00-04:00
2023-04-05 00:00:00-04:00,94.3499984741211,92.55999755859376,52979300,0.0,0.0,2023-04-05 00:00:00-04:00
2023-04-06 00:00:00-04:00,91.47000122070312,92.47000122070312,47778400,0.0,0.0,2023-04-06 00:00:00-04:00
2023-04-10 00:00:00-04:00,91.31999969482422,95.4800033569336,52536300,0.0,0.0,2023-04-10 00:00:00-04:00
2023-04-11 00:00:00-04:00,96.05999755859376,94.02999877929688,51935800,0.0,0.0,2023-04-11 00:00:00-04:00
2023-04-12 00:00:00-04:00,94.97000122070312,92.33000183105467,53383100,0.0,0.0,2023-04-12 00:00:00-04:00
2023-04-13 00:00:00-04:00,92.79000091552734,92.08999633789062,40572500,0.0,0.0,2023-04-13 00:00:00-04:00
2023-04-14 00:00:00-04:00,91.81999969482422,91.75,38734800,0.0,0.0,2023-04-14 00:00:00-04:00
2023-04-17 00:00:00-04:00,90.2300033569336,89.87000274658203,47250800,0.0,0.0,2023-04-17 00:00:00-04:00
2023-04-18 00:00:00-04:00,91.61000061035156,89.77999877929688,46246300,0.0,0.0,2023-04-18 00:00:00-04:00
2023-04-19 00:00:00-04:00,88.51000213623047,89.94000244140625,37344500,0.0,0.0,2023-04-19 00:00:00-04:00
2023-04-20 00:00:00-04:00,88.83000183105469,90.11000061035156,47082700,0.0,0.0,2023-04-20 00:00:00-04:00
2023-04-21 00:00:00-04:00,89.80000305175781,88.43000030517578,41118300,0.0,0.0,2023-04-21 00:00:00-04:00
2023-04-24 00:00:00-04:00,88.11000061035156,87.56999969482422,40423800,0.0,0.0,2023-04-24 00:00:00-04:00
2023-04-25 00:00:00-04:00,86.9000015258789,83.80000305175781,52771500,0.0,0.0,2023-04-25 00:00:00-04:00
2023-04-26 00:00:00-04:00,86.51000213623047,85.94000244140625,47786600,0.0,0.0,2023-04-26 00:00:00-04:00
2023-04-27 00:00:00-04:00,86.41000366210938,87.44000244140625,53087200,0.0,0.0,2023-04-27 00:00:00-04:00
2023-04-28 00:00:00-04:00,87.0199966430664,89.37000274658203,50652100,0.0,0.0,2023-04-28 00:00:00-04:00
2023-05-01 00:00:00-04:00,91.02999877929688,89.69000244140625,59358700,0.0,0.0,2023-05-01 00:00:00-04:00
2023-05-02 00:00:00-04:00,89.31999969482422,89.91000366210938,70483500,0.0,0.0,2023-05-02 00:00:00-04:00
2023-05-03 00:00:00-04:00,83.54000091552734,81.62000274658203,109482200,0.0,0.0,2023-05-03 00:00:00-04:00
2023-05-04 00:00:00-04:00,81.56999969482422,86.61000061035156,122840500,0.0,0.0,2023-05-04 00:00:00-04:00
2023-05-05 00:00:00-04:00,84.98999786376953,89.83999633789062,78407400,0.0,0.0,2023-05-05 00:00:00-04:00
2023-05-08 00:00:00-04:00,89.98999786376953,95.04000091552734,95503200,0.0,0.0,2023-05-08 00:00:00-04:00
2023-05-09 00:00:00-04:00,94.88999938964844,95.05999755859376,68674800,0.0,0.0,2023-05-09 00:00:00-04:00
2023-05-10 00:00:00-04:00,96.41999816894533,97.0199966430664,95619500,0.0,0.0,2023-05-10 00:00:00-04:00
2023-05-11 00:00:00-04:00,98.16000366210938,97.0999984741211,57061000,0.0,0.0,2023-05-11 00:00:00-04:00
2023-05-12 00:00:00-04:00,96.83000183105467,95.26000213623048,53790400,0.0,0.0,2023-05-12 00:00:00-04:00
2023-05-15 00:00:00-04:00,95.1999969482422,97.4000015258789,51749200,0.0,0.0,2023-05-15 00:00:00-04:00
2023-05-16 00:00:00-04:00,97.38999938964844,101.4800033569336,90622900,0.0,0.0,2023-05-16 00:00:00-04:00
2023-05-17 00:00:00-04:00,101.79000091552734,103.75,75240900,0.0,0.0,2023-05-17 00:00:00-04:00
2023-05-18 00:00:00-04:00,103.9800033569336,107.93000030517578,74338700,0.0,0.0,2023-05-18 00:00:00-04:00
2023-05-19 00:00:00-04:00,106.36000061035156,105.81999969482422,67830600,0.0,0.0,2023-05-19 00:00:00-04:00
2023-05-22 00:00:00-04:00,104.68000030517578,108.0,65424200,0.0,0.0,2023-05-22 00:00:00-04:00
2023-05-23 00:00:00-04:00,107.25,108.12000274658205,73099100,0.0,0.0,2023-05-23 00:00:00-04:00
2023-05-24 00:00:00-04:00,105.9800033569336,108.2699966430664,65910500,0.0,0.0,2023-05-24 00:00:00-04:00
2023-05-25 00:00:00-04:00,117.30999755859376,120.3499984741211,108514700,0.0,0.0,2023-05-25 00:00:00-04:00
2023-05-26 00:00:00-04:00,122.45999908447266,127.02999877929688,92922800,0.0,0.0,2023-05-26 00:00:00-04:00
2023-05-30 00:00:00-04:00,130.4199981689453,125.2699966430664,98902300,0.0,0.0,2023-05-30 00:00:00-04:00
2023-05-31 00:00:00-04:00,122.41999816894533,118.20999908447266,87552200,0.0,0.0,2023-05-31 00:00:00-04:00
2023-06-01 00:00:00-04:00,117.29000091552734,119.47000122070312,66032900,0.0,0.0,2023-06-01 00:00:00-04:00
2023-06-02 00:00:00-04:00,120.75,117.86000061035156,52331100,0.0,0.0,2023-06-02 00:00:00-04:00
2023-06-05 00:00:00-04:00,116.58999633789062,117.93000030517578,52602900,0.0,0.0,2023-06-05 00:00:00-04:00
2023-06-06 00:00:00-04:00,117.91000366210938,124.2300033569336,75257500,0.0,0.0,2023-06-06 00:00:00-04:00
2023-06-07 00:00:00-04:00,124.02999877929688,117.83000183105467,81755200,0.0,0.0,2023-06-07 00:00:00-04:00
2023-06-08 00:00:00-04:00,118.3000030517578,121.0500030517578,65246900,0.0,0.0,2023-06-08 00:00:00-04:00
2023-06-09 00:00:00-04:00,123.56999969482422,124.91999816894533,75051600,0.0,0.0,2023-06-09 00:00:00-04:00
2023-06-12 00:00:00-04:00,128.52000427246094,129.19000244140625,85394700,0.0,0.0,2023-06-12 00:00:00-04:00
2023-06-13 00:00:00-04:00,132.32000732421875,124.52999877929688,132461900,0.0,0.0,2023-06-13 00:00:00-04:00
2023-06-14 00:00:00-04:00,126.52999877929688,127.33000183105467,95888100,0.0,0.0,2023-06-14 00:00:00-04:00
2023-06-15 00:00:00-04:00,125.38999938964844,124.23999786376952,85587100,0.0,0.0,2023-06-15 00:00:00-04:00
2023-06-16 00:00:00-04:00,125.81999969482422,120.08000183105467,81846900,0.0,0.0,2023-06-16 00:00:00-04:00
2023-06-20 00:00:00-04:00,119.08999633789062,118.93000030517578,58851800,0.0,0.0,2023-06-20 00:00:00-04:00
2023-06-21 00:00:00-04:00,118.48999786376952,112.11000061035156,82835600,0.0,0.0,2023-06-21 00:00:00-04:00
2023-06-22 00:00:00-04:00,112.23999786376952,110.6999969482422,70754800,0.0,0.0,2023-06-22 00:00:00-04:00
2023-06-23 00:00:00-04:00,109.30999755859376,110.01000213623048,73545600,0.0,0.0,2023-06-23 00:00:00-04:00
2023-06-26 00:00:00-04:00,110.9499969482422,107.51000213623048,68557000,0.0,0.0,2023-06-26 00:00:00-04:00
2023-06-27 00:00:00-04:00,108.56999969482422,110.38999938964844,59381600,0.0,0.0,2023-06-27 00:00:00-04:00
2023-06-28 00:00:00-04:00,108.20999908447266,110.16999816894533,67534100,0.0,0.0,2023-06-28 00:00:00-04:00
2023-06-29 00:00:00-04:00,112.06999969482422,111.23999786376952,58347200,0.0,0.0,2023-06-29 00:00:00-04:00
2023-06-30 00:00:00-04:00,113.02999877929688,113.91000366210938,53331900,0.0,0.0,2023-06-30 00:00:00-04:00
2023-07-03 00:00:00-04:00,115.16000366210938,115.81999969482422,31860000,0.0,0.0,2023-07-03 00:00:00-04:00
2023-07-05 00:00:00-04:00,116.0999984741211,113.9499969482422,49501600,0.0,0.0,2023-07-05 00:00:00-04:00
2023-07-06 00:00:00-04:00,112.06999969482422,113.4800033569336,42342000,0.0,0.0,2023-07-06 00:00:00-04:00
2023-07-07 00:00:00-04:00,114.16000366210938,113.16999816894533,37135100,0.0,0.0,2023-07-07 00:00:00-04:00
2023-07-10 00:00:00-04:00,113.0,113.58000183105467,49330200,0.0,0.0,2023-07-10 00:00:00-04:00
2023-07-11 00:00:00-04:00,111.66000366210938,111.31999969482422,59899500,0.0,0.0,2023-07-11 00:00:00-04:00
2023-07-12 00:00:00-04:00,112.88999938964844,114.58000183105467,57993100,0.0,0.0,2023-07-12 00:00:00-04:00
2023-07-13 00:00:00-04:00,115.76000213623048,115.91999816894533,49206700,0.0,0.0,2023-07-13 00:00:00-04:00
2023-07-14 00:00:00-04:00,116.16999816894533,115.94000244140624,91847300,0.0,0.0,2023-07-14 00:00:00-04:00
2023-07-17 00:00:00-04:00,115.9499969482422,118.31999969482422,68593300,0.0,0.0,2023-07-17 00:00:00-04:00
2023-07-18 00:00:00-04:00,117.5500030517578,117.93000030517578,57980100,0.0,0.0,2023-07-18 00:00:00-04:00
2023-07-19 00:00:00-04:00,121.3000030517578,116.43000030517578,70363100,0.0,0.0,2023-07-19 00:00:00-04:00
2023-07-20 00:00:00-04:00,114.95999908447266,110.25,76340400,0.0,0.0,2023-07-20 00:00:00-04:00
2023-07-21 00:00:00-04:00,110.97000122070312,110.9499969482422,76778100,0.0,0.0,2023-07-21 00:00:00-04:00
2023-07-24 00:00:00-04:00,110.62000274658205,110.61000061035156,45583600,0.0,0.0,2023-07-24 00:00:00-04:00
2023-07-25 00:00:00-04:00,111.13999938964844,113.0,44916300,0.0,0.0,2023-07-25 00:00:00-04:00
2023-07-26 00:00:00-04:00,111.91000366210938,110.08999633789062,51721700,0.0,0.0,2023-07-26 00:00:00-04:00
2023-07-27 00:00:00-04:00,111.79000091552734,111.0999984741211,70678000,0.0,0.0,2023-07-27 00:00:00-04:00
2023-07-28 00:00:00-04:00,113.37999725341795,112.95999908447266,55526000,0.0,0.0,2023-07-28 00:00:00-04:00
2023-07-31 00:00:00-04:00,114.16000366210938,114.4000015258789,54187300,0.0,0.0,2023-07-31 00:00:00-04:00
2023-08-01 00:00:00-04:00,114.26000213623048,117.5999984741211,95279300,0.0,0.0,2023-08-01 00:00:00-04:00
2023-08-02 00:00:00-04:00,119.48999786376952,109.3499984741211,173372000,0.0,0.0,2023-08-02 00:00:00-04:00
2023-08-03 00:00:00-04:00,108.9499969482422,113.1500015258789,90605400,0.0,0.0,2023-08-03 00:00:00-04:00
2023-08-04 00:00:00-04:00,114.4800033569336,115.81999969482422,83083100,0.0,0.0,2023-08-04 00:00:00-04:00
2023-08-07 00:00:00-04:00,116.36000061035156,116.80999755859376,65854800,0.0,0.0,2023-08-07 00:00:00-04:00
2023-08-08 00:00:00-04:00,114.94000244140624,113.2300033569336,54141800,0.0,0.0,2023-08-08 00:00:00-04:00
2023-08-09 00:00:00-04:00,112.88999938964844,110.47000122070312,56257100,0.0,0.0,2023-08-09 00:00:00-04:00
2023-08-10 00:00:00-04:00,111.3000030517578,110.2300033569336,57297800,0.0,0.0,2023-08-10 00:00:00-04:00
2023-08-11 00:00:00-04:00,108.8499984741211,107.56999969482422,55618700,0.0,0.0,2023-08-11 00:00:00-04:00
2023-08-14 00:00:00-04:00,106.75,111.9800033569336,57421800,0.0,0.0,2023-08-14 00:00:00-04:00
2023-08-15 00:00:00-04:00,111.98999786376952,111.3499984741211,53816600,0.0,0.0,2023-08-15 00:00:00-04:00
2023-08-16 00:00:00-04:00,110.08999633789062,107.19000244140624,54327300,0.0,0.0,2023-08-16 00:00:00-04:00
2023-08-17 00:00:00-04:00,107.62000274658205,104.44000244140624,59064300,0.0,0.0,2023-08-17 00:00:00-04:00
2023-08-18 00:00:00-04:00,102.4000015258789,105.4499969482422,59884300,0.0,0.0,2023-08-18 00:00:00-04:00
2023-08-21 00:00:00-04:00,106.1999969482422,108.22000122070312,49319200,0.0,0.0,2023-08-21 00:00:00-04:00
2023-08-22 00:00:00-04:00,109.4000015258789,105.66000366210938,47335100,0.0,0.0,2023-08-22 00:00:00-04:00
2023-08-23 00:00:00-04:00,105.6500015258789,109.43000030517578,54656300,0.0,0.0,2023-08-23 00:00:00-04:00
2023-08-24 00:00:00-04:00,111.05999755859376,101.8000030517578,109179100,0.0,0.0,2023-08-24 00:00:00-04:00
2023-08-25 00:00:00-04:00,101.16999816894533,102.25,74793100,0.0,0.0,2023-08-25 00:00:00-04:00
2023-08-28 00:00:00-04:00,103.47000122070312,102.61000061035156,55386800,0.0,0.0,2023-08-28 00:00:00-04:00
2023-08-29 00:00:00-04:00,102.11000061035156,105.91999816894533,50850300,0.0,0.0,2023-08-29 00:00:00-04:00
2023-08-30 00:00:00-04:00,105.4000015258789,106.58999633789062,54847300,0.0,0.0,2023-08-30 00:00:00-04:00
2023-08-31 00:00:00-04:00,106.19000244140624,105.72000122070312,58919000,0.0,0.0,2023-08-31 00:00:00-04:00
2023-09-01 00:00:00-04:00,107.0,109.4499969482422,54808900,0.0,0.0,2023-09-01 00:00:00-04:00
2023-09-05 00:00:00-04:00,109.0,110.77999877929688,66042200,0.0,0.0,2023-09-05 00:00:00-04:00
2023-09-06 00:00:00-04:00,110.55999755859376,109.27999877929688,47736700,0.0,0.0,2023-09-06 00:00:00-04:00
2023-09-07 00:00:00-04:00,106.13999938964844,106.58999633789062,49080100,0.0,0.0,2023-09-07 00:00:00-04:00
2023-09-08 00:00:00-04:00,107.0199966430664,106.08999633789062,46232000,0.0,0.0,2023-09-08 00:00:00-04:00
2023-09-11 00:00:00-04:00,107.31999969482422,105.31999969482422,50611300,0.0,0.0,2023-09-11 00:00:00-04:00
2023-09-12 00:00:00-04:00,104.1999969482422,105.30999755859376,44413600,0.0,0.0,2023-09-12 00:00:00-04:00
2023-09-13 00:00:00-04:00,105.0999984741211,107.70999908447266,44702300,0.0,0.0,2023-09-13 00:00:00-04:00
2023-09-14 00:00:00-04:00,108.43000030517578,106.62999725341795,45920600,0.0,0.0,2023-09-14 00:00:00-04:00
2023-09-15 00:00:00-04:00,106.06999969482422,101.48999786376952,71017600,0.0,0.0,2023-09-15 00:00:00-04:00
2023-09-18 00:00:00-04:00,100.81999969482422,102.37000274658205,49061300,0.0,0.0,2023-09-18 00:00:00-04:00
2023-09-19 00:00:00-04:00,101.75,101.61000061035156,41704100,0.0,0.0,2023-09-19 00:00:00-04:00
2023-09-20 00:00:00-04:00,102.36000061035156,100.33999633789062,55180600,0.0,0.0,2023-09-20 00:00:00-04:00
2023-09-21 00:00:00-04:00,98.5999984741211,96.11000061035156,59628600,0.0,0.0,2023-09-21 00:00:00-04:00
2023-09-22 00:00:00-04:00,96.91999816894533,96.1999969482422,52169400,0.0,0.0,2023-09-22 00:00:00-04:00
2023-09-25 00:00:00-04:00,95.9499969482422,97.37999725341795,43223700,0.0,0.0,2023-09-25 00:00:00-04:00
2023-09-26 00:00:00-04:00,96.5,95.95999908447266,42866500,0.0,0.0,2023-09-26 00:00:00-04:00
